OrderID,Region,Product,SalesRep,Units,UnitPrice,TotalSales,Discount(%),Profit,OrderDate
4323,South,Monitor,Sara,18,980,17640,10,2572.5300196122516,2022-06-05
4324,West,Tablet,John,20,1550,31000,5,5913.694588864741,2022-06-03
4325,West,Smartphone,Emma,35,692,24220,0,3353.431185408146,2021-05-26
4326,West,Smartphone,David,30,1843,55290,0,17153.19209126381,2024-05-26
4327,North,Monitor,David,34,704,23936,20,4886.11587053533,2022-11-27
4328,West,Printer,Hamza,41,810,33210,20,9538.64938821664,2022-01-23
4329,North,Smartphone,Ali,42,1307,54894,5,14015.578083513927,2021-03-05
4330,West,Smartphone,John,27,1445,39015,10,11694.64673315446,2023-09-07
4331,East,Smartphone,Emma,43,1396,60028,10,8399.41763204498,2022-07-05
4332,North,Mouse,Sophia,16,1263,20208,0,5757.269172985312,2021-02-18
4333,West,Tablet,Sara,18,410,7380,15,1508.2845366411773,2023-07-03
4334,West,Smartphone,John,20,463,9260,10,2414.520552645425,2022-04-29
4335,South,Keyboard,Sophia,6,536,3216,5,1191.1116938281596,2023-01-26
4336,South,Smartphone,Sara,16,180,2880,10,744.4981996514689,2021-10-30
4337,West,Mouse,Emma,40,1683,67320,5,24757.06193573845,2021-08-06
4338,West,Tablet,David,16,1726,27616,20,8319.728004197084,2021-09-18
4339,South,Printer,Hamza,28,904,25312,15,7191.424386709599,2021-09-22
4340,North,Printer,Sara,14,585,8190,0,1324.8464114212054,2020-12-18
4341,South,Laptop,Sophia,44,1355,59620,5,15281.443276952825,2020-11-30
4342,West,Keyboard,Hamza,13,728,9464,15,2900.5889169449074,2024-11-16
4343,West,Tablet,Sara,41,1095,44895,5,7787.066609796911,2023-03-11
4344,South,Keyboard,Hamza,26,1131,29406,0,8576.866146497252,2021-10-24
4345,West,Printer,Ali,35,1292,45220,20,10574.195429502894,2023-05-12
4346,South,Printer,John,18,394,7092,20,1982.1871812939762,2024-09-22
4347,South,Laptop,Ali,7,1731,12117,20,2549.191411268328,2022-02-19
4348,South,Keyboard,Ali,32,1225,39200,15,8674.586362798604,2022-04-14
4349,East,Laptop,Sophia,11,1440,15840,15,4774.214099869445,2020-02-24
4350,West,Tablet,Sophia,4,1593,6372,20,1568.246020546209,2020-08-28
4351,South,Smartphone,David,46,1107,50922,10,15523.216475811045,2024-11-06
4352,East,Tablet,David,3,285,855,5,185.40081651150237,2022-10-26
4353,West,Mouse,Emma,13,932,12116,15,3981.157139373339,2020-04-11
4354,West,Monitor,Hamza,29,1704,49416,10,14622.934544193684,2024-09-07
4355,North,Keyboard,David,3,512,1536,10,311.3345156061862,2020-03-16
4356,West,Monitor,David,9,1560,14040,0,3351.453373280228,2020-07-26
4357,South,Laptop,Ali,35,286,10010,0,1836.9189347949177,2021-12-24
4358,West,Laptop,Emma,12,311,3732,5,408.7214317278254,2023-07-05
4359,East,Monitor,Ali,8,1457,11656,10,1265.11693049832,2022-09-16
4360,South,Keyboard,Ali,41,943,38663,10,8800.713100339872,2020-12-21
4361,North,Tablet,Sophia,7,1827,12789,20,1399.5663093507942,2022-06-13
4362,East,Monitor,Sophia,7,780,5460,5,1404.4956059229637,2021-12-02
4363,North,Keyboard,Emma,50,531,26550,20,6606.942914240103,2024-03-05
4364,West,Laptop,John,38,584,22192,0,4838.028396196231,2020-10-31
4365,East,Tablet,David,3,549,1647,10,532.0227100755733,2024-06-25
4366,East,Monitor,Sara,20,1653,33060,15,3771.071108425879,2024-06-10
4367,North,Tablet,Sophia,32,1924,61568,5,21425.497333700827,2021-09-21
4368,North,Mouse,Sara,11,1990,21890,10,5707.320009249424,2024-02-29
4369,East,Printer,John,47,560,26320,5,3917.308175220571,2020-09-19
4370,East,Tablet,Hamza,39,1052,41028,10,10322.555373355532,2021-03-16
4371,West,Tablet,David,39,395,15405,20,2755.6840717909236,2024-07-20
4372,South,Mouse,Sophia,41,1602,65682,10,21081.57692006211,2024-02-19
4373,North,Mouse,Emma,11,325,3575,10,443.22675190425593,2020-07-17
4374,South,Tablet,Sophia,23,566,13018,5,2193.893697497507,2022-05-11
4375,North,Monitor,Sophia,48,1169,56112,15,15398.589733296607,2021-09-29
4376,West,Laptop,Ali,25,624,15600,15,5028.412375373292,2023-05-16
4377,North,Smartphone,Sara,42,714,29988,20,3021.0194618988953,2021-03-12
4378,West,Smartphone,Sara,9,960,8640,15,1433.1137061473255,2024-06-14
4379,South,Printer,Sara,29,1380,40020,5,7443.098560509955,2021-09-17
4380,West,Smartphone,John,13,1819,23647,15,4636.0465858204,2020-11-19
4381,East,Monitor,Sara,11,1667,18337,5,5056.796477877551,2022-01-24
4382,South,Printer,David,19,543,10317,20,1692.6888157800818,2022-10-28
4383,West,Printer,David,16,1550,24800,15,7295.533385289247,2023-04-13
4384,West,Monitor,Sara,28,1964,54992,15,11350.543932693821,2021-06-18
4385,North,Keyboard,Emma,5,1502,7510,15,2297.140047092572,2022-07-01
4386,East,Laptop,Sophia,50,113,5650,5,896.281672045946,2020-11-09
4387,East,Tablet,Emma,2,1204,2408,15,339.62510061501496,2024-02-11
4388,South,Keyboard,Ali,40,625,25000,15,7269.331721362346,2022-12-18
4389,East,Smartphone,Ali,2,1381,2762,5,780.7620705899581,2024-01-22
4390,South,Printer,Hamza,6,1503,9018,10,1586.203680767904,2022-11-11
4391,East,Smartphone,Sara,26,796,20696,5,3051.138755154011,2023-02-28
4392,South,Keyboard,David,8,681,5448,5,1888.1010077293997,2022-05-05
4393,West,Monitor,Emma,8,213,1704,20,198.99099805959167,2022-12-10
4394,East,Laptop,Sara,10,1322,13220,5,2748.069243447909,2021-03-31
4395,West,Laptop,Ali,50,181,9050,20,2089.3443920949467,2022-02-13
4396,East,Mouse,John,11,194,2134,20,223.2430805256575,2020-10-15
4397,North,Tablet,David,44,1758,77352,5,14457.411657211338,2020-12-04
4398,South,Laptop,Sara,10,1183,11830,0,2533.959028801174,2022-07-08
4399,South,Keyboard,Ali,33,1054,34782,0,7205.582970845766,2020-05-23
4400,North,Keyboard,John,23,1325,30475,5,10735.687473701626,2024-11-01
4401,North,Mouse,Hamza,48,909,43632,15,5437.6813678863955,2021-06-05
4402,North,Laptop,Hamza,32,1909,61088,0,7891.407495390741,2024-02-22
4403,West,Tablet,Ali,41,1489,61049,15,10690.938605351912,2024-02-09
4404,West,Mouse,Emma,30,783,23490,5,6896.569667710563,2022-08-19
4405,North,Monitor,David,17,464,7888,15,2461.96093211772,2022-05-02
4406,East,Mouse,David,35,1292,45220,20,10721.18535503941,2024-11-17
4407,East,Mouse,Ali,41,1446,59286,15,11985.199298790827,2020-12-31
4408,West,Laptop,Ali,41,341,13981,15,4740.205928914822,2021-03-22
4409,East,Monitor,David,44,1112,48928,10,12014.585860939158,2022-02-04
4410,East,Printer,Hamza,28,884,24752,5,6383.121486293648,2021-12-23
4411,South,Keyboard,John,12,1675,20100,0,5091.303225158707,2020-09-06
4412,South,Smartphone,Hamza,39,227,8853,0,2269.379452204226,2024-04-12
4413,North,Monitor,Emma,7,126,882,20,123.41991492162303,2021-10-20
4414,East,Monitor,Emma,19,1807,34333,0,11116.074364563017,2020-04-27
4415,East,Laptop,David,12,1643,19716,10,2150.964331055079,2022-12-25
4416,East,Printer,Emma,27,1475,39825,0,11763.101219262138,2023-07-07
4417,East,Laptop,Hamza,41,503,20623,5,5498.730225825979,2020-11-01
4418,South,Printer,John,14,1541,21574,5,2404.0691220032695,2020-04-19
4419,North,Monitor,Sophia,3,569,1707,20,426.3149955357816,2022-03-07
4420,South,Smartphone,Sara,11,581,6391,5,2418.5377097003684,2022-06-07
4421,North,Monitor,John,32,1658,53056,5,12007.59986210923,2024-08-14
4422,South,Printer,David,47,1289,60583,15,5750.414482619902,2020-11-02
4423,East,Smartphone,Sophia,10,908,9080,20,1677.7245688849343,2020-01-19
4424,South,Smartphone,Ali,25,870,21750,10,5783.223396606364,2020-05-16
4425,East,Laptop,Emma,32,842,26944,5,4297.8167027503105,2022-03-23
4426,South,Printer,Hamza,46,1018,46828,0,10410.685428088304,2021-07-16
4427,North,Smartphone,Emma,4,727,2908,10,766.8138432679983,2024-05-24
4428,North,Keyboard,Ali,44,405,17820,15,5100.260661122507,2020-08-04
4429,East,Laptop,David,4,1458,5832,5,1104.9695887467424,2022-08-05
4430,South,Mouse,Emma,16,1840,29440,5,5362.363936364563,2024-06-15
4431,North,Mouse,Ali,4,567,2268,20,643.7459585878723,2021-05-09
4432,South,Keyboard,David,10,584,5840,5,696.0597682488399,2022-11-21
4433,East,Mouse,Sophia,42,447,18774,0,6169.70174417957,2020-05-23
4434,South,Printer,Sara,35,1776,62160,20,14030.381562683442,2024-11-28
4435,East,Laptop,Hamza,43,1066,45838,5,7763.612993131346,2020-01-19
4436,West,Laptop,Ali,41,646,26486,15,3631.1058802562293,2023-03-15
4437,North,Monitor,Emma,29,701,20329,0,6928.855886852068,2021-08-27
4438,East,Monitor,Emma,35,1882,65870,20,19382.306135481846,2024-06-16
4439,North,Tablet,Sara,44,1867,82148,20,8240.690776335596,2024-12-28
4440,East,Keyboard,Hamza,50,1119,55950,10,9365.577271298836,2024-08-06
4441,West,Tablet,Ali,22,502,11044,10,1754.275195392178,2020-02-15
4442,East,Monitor,Hamza,35,1738,60830,20,14239.81819586109,2023-01-16
4443,South,Mouse,John,18,473,8514,20,723.8917281806516,2020-07-19
4444,South,Smartphone,Sophia,14,1555,21770,5,3731.259671613715,2020-06-06
4445,East,Printer,Sophia,13,1348,17524,10,4995.572914013326,2021-11-02
4446,West,Monitor,Sophia,26,1094,28444,15,7867.62887233711,2023-08-06
4447,South,Mouse,Sara,3,858,2574,15,717.3768379362756,2022-05-19
4448,South,Laptop,Sara,27,818,22086,5,7112.189505541895,2020-03-27
4449,South,Laptop,Emma,19,1654,31426,20,8935.466088111103,2022-08-09
4450,South,Tablet,Emma,35,701,24535,5,2530.2941698566087,2022-01-28
4451,West,Laptop,Sophia,22,1746,38412,0,8426.577020293595,2021-05-18
4452,South,Smartphone,Hamza,23,1200,27600,15,7750.107639523769,2020-07-12
4453,South,Printer,David,8,599,4792,20,1096.867959956462,2022-02-21
4454,North,Mouse,Ali,1,807,807,5,136.15975784030468,2024-06-25
4455,North,Laptop,John,4,529,2116,20,300.83345752814415,2022-03-18
4456,West,Smartphone,Sophia,40,1284,51360,20,12408.190650702538,2023-05-30
4457,East,Printer,Ali,36,1153,41508,15,12237.452842743218,2020-03-05
4458,South,Smartphone,Sophia,11,1334,14674,10,1698.9558402055193,2023-06-16
4459,South,Tablet,John,35,687,24045,10,5201.723989214657,2024-06-21
4460,East,Printer,Sara,41,1238,50758,10,8790.802046109016,2023-07-17
4461,East,Tablet,David,46,1974,90804,15,9759.044167587248,2022-06-08
4462,North,Printer,Sophia,39,607,23673,0,6261.740877193762,2023-02-11
4463,West,Mouse,Sara,36,234,8424,20,1426.5847933367145,2023-02-07
4464,South,Monitor,Emma,43,1193,51299,20,11963.830367232047,2023-01-20
4465,East,Printer,Sara,8,1683,13464,15,3933.5235602696757,2020-11-21
4466,East,Keyboard,Sophia,9,231,2079,20,620.0944333326822,2023-03-29
4467,West,Printer,Hamza,25,1595,39875,15,4836.472594984744,2023-10-19
4468,West,Laptop,Emma,26,708,18408,10,5835.56803873187,2021-05-28
4469,East,Mouse,Emma,50,287,14350,10,3071.1958514865505,2020-12-28
4470,East,Keyboard,Sophia,39,208,8112,10,2274.705304995952,2022-02-11
4471,East,Mouse,Hamza,31,328,10168,10,1148.9110374082004,2021-06-09
4472,East,Monitor,Hamza,14,1576,22064,0,6515.761363553748,2020-05-09
4473,South,Keyboard,Hamza,9,127,1143,5,249.53073208685737,2023-11-06
4474,South,Printer,Ali,7,1146,8022,20,1077.3813788368896,2024-05-11
4475,West,Mouse,Sara,34,861,29274,10,5096.880466144577,2020-02-03
4476,North,Printer,David,10,988,9880,20,2242.2159732163445,2021-04-25
4477,South,Monitor,David,45,1794,80730,15,21551.00361630608,2022-08-28
4478,North,Smartphone,Emma,14,1177,16478,5,2970.956197767516,2022-06-07
4479,North,Keyboard,John,20,855,17100,20,2594.66008964059,2020-04-11
4480,North,Monitor,Hamza,37,1560,57720,20,14604.988566552187,2021-02-15
4481,East,Tablet,Sophia,9,1897,17073,20,4674.662825674883,2022-01-25
4482,North,Laptop,Sara,41,143,5863,5,1056.39762548091,2020-11-23
4483,North,Tablet,Emma,50,1274,63700,10,14017.462047182184,2024-04-14
4484,East,Keyboard,Sara,38,1941,73758,10,13874.825550126909,2022-04-11
4485,South,Printer,Hamza,14,1834,25676,10,9227.86171156072,2020-12-12
4486,North,Tablet,Sara,40,1592,63680,15,19853.803102217007,2023-01-08
4487,East,Laptop,Sophia,2,743,1486,0,264.95089559209896,2024-04-19
4488,South,Monitor,Emma,30,297,8910,0,935.6087632753517,2020-12-10
4489,East,Mouse,Emma,39,1453,56667,5,18378.332694540124,2022-10-05
4490,North,Smartphone,Emma,12,1898,22776,15,2762.883460968438,2023-08-28
4491,East,Mouse,John,39,584,22776,20,6608.628649592991,2022-11-11
4492,North,Printer,David,17,1361,23137,0,5852.474437660664,2021-06-26
4493,North,Keyboard,Sara,11,1052,11572,15,3509.3536735966018,2023-05-03
4494,East,Laptop,Emma,11,876,9636,0,1739.2259524773813,2022-07-25
4495,West,Tablet,Sophia,4,334,1336,20,132.26144522115428,2023-10-08
4496,West,Monitor,Sara,19,966,18354,0,4824.94095928086,2022-12-04
4497,North,Printer,Ali,27,687,18549,10,5567.593460646351,2020-02-06
4498,North,Laptop,Emma,44,316,13904,10,1765.4140704088932,2023-11-17
4499,North,Smartphone,Hamza,44,1910,84040,0,21360.83783074581,2024-04-27
4500,North,Printer,Hamza,31,1060,32860,0,11289.8033215683,2020-11-29
4501,West,Smartphone,Emma,38,1189,45182,15,5217.994457189656,2021-12-26
4502,North,Mouse,Emma,24,649,15576,10,3190.800598016896,2024-01-04
4503,South,Tablet,John,33,1580,52140,20,12906.400740871284,2021-12-25
4504,North,Printer,Hamza,31,955,29605,20,9109.483283909523,2024-09-13
4505,West,Mouse,Ali,4,1883,7532,5,2488.708605978918,2024-03-11
4506,North,Laptop,Hamza,27,1141,30807,20,8146.156675103025,2022-10-24
4507,West,Monitor,Sophia,14,1256,17584,10,5169.95008626653,2022-11-05
4508,North,Monitor,Ali,47,1856,87232,5,19197.877560876317,2021-03-28
4509,South,Tablet,John,16,1210,19360,0,5746.326158154715,2023-02-08
4510,North,Laptop,David,31,1058,32798,15,9869.187090522915,2023-08-30
4511,North,Keyboard,Ali,49,1684,82516,5,22062.14305769764,2024-04-23
4512,East,Smartphone,David,47,1642,77174,5,7602.87136805864,2023-01-18
4513,South,Monitor,Sophia,37,581,21497,10,5143.173599889162,2022-06-06
4514,North,Printer,Emma,28,203,5684,5,1542.6137870087443,2021-05-17
4515,South,Monitor,David,10,147,1470,10,251.27973566973122,2020-03-06
4516,West,Laptop,David,7,395,2765,5,650.7094091104641,2024-09-07
4517,East,Mouse,David,26,564,14664,0,2615.9788238051356,2020-05-06
4518,East,Tablet,Ali,45,855,38475,5,11997.761839436487,2020-06-17
4519,West,Keyboard,Sara,50,1126,56300,10,15845.232907176367,2022-08-22
4520,South,Smartphone,Ali,37,375,13875,5,5230.616203197566,2021-03-17
4521,West,Printer,Sophia,23,167,3841,15,796.3589190558408,2024-06-02
4522,West,Printer,Sophia,20,892,17840,20,4131.791283013616,2020-08-19
4523,West,Smartphone,Ali,38,1214,46132,15,15083.201207332331,2020-04-14
4524,South,Mouse,Hamza,4,755,3020,20,402.3495106006046,2024-09-04
4525,North,Smartphone,Sophia,38,1321,50198,5,13916.16645483982,2020-12-17
4526,North,Mouse,Hamza,8,1352,10816,15,2236.806322475678,2023-07-14
4527,South,Smartphone,David,24,1598,38352,0,4802.778288410339,2021-10-07
4528,East,Monitor,David,42,1872,78624,10,26760.519969462108,2023-08-05
4529,West,Tablet,Emma,44,1743,76692,15,25700.298512655198,2020-08-14
4530,North,Laptop,Emma,38,1041,39558,10,5074.176782365327,2022-09-07
4531,North,Laptop,Hamza,26,970,25220,15,5283.798460425818,2023-12-17
4532,South,Tablet,Hamza,19,1526,28994,0,7018.201155930091,2023-08-29
4533,North,Mouse,Emma,9,798,7182,10,1597.0536271883311,2023-05-10
4534,East,Printer,David,13,1238,16094,5,2471.148986424194,2024-12-26
4535,North,Monitor,Ali,12,1308,15696,10,4728.721108557675,2020-06-29
4536,West,Laptop,David,36,1469,52884,15,5301.357782620516,2024-08-22
4537,East,Keyboard,Ali,6,1145,6870,0,2174.381682507164,2022-03-17
4538,West,Laptop,Emma,4,1515,6060,20,965.1370014249068,2023-12-14
4539,East,Mouse,Sophia,5,905,4525,15,701.265584960346,2021-09-14
4540,North,Mouse,Ali,23,579,13317,15,4056.5898916914284,2021-06-02
4541,West,Tablet,Sophia,21,1968,41328,10,3998.3106462180845,2024-04-13
4542,East,Mouse,Sara,8,592,4736,20,1374.748152122811,2022-02-01
4543,West,Monitor,Ali,32,375,12000,10,1534.1371358370131,2021-05-13
4544,West,Mouse,Ali,16,1948,31168,20,3489.6729620082533,2023-11-10
4545,North,Laptop,Sara,2,770,1540,10,363.6979573094014,2022-06-23
4546,West,Smartphone,Hamza,21,598,12558,10,2331.781732203226,2022-01-24
4547,East,Laptop,John,18,1201,21618,15,6610.690989763504,2022-03-16
4548,South,Monitor,Sara,2,1646,3292,20,882.112969173081,2022-12-21
4549,South,Mouse,Sophia,17,661,11237,0,1220.9584233915011,2020-05-10
4550,West,Keyboard,John,16,704,11264,15,3110.962862352155,2022-08-13
4551,East,Tablet,Hamza,33,592,19536,5,5632.723159606923,2021-09-01
4552,South,Printer,Sara,3,396,1188,0,431.02672107354545,2024-04-11
4553,East,Smartphone,Hamza,35,1594,55790,5,11165.682675710175,2023-08-28
4554,North,Smartphone,Sara,35,280,9800,15,1626.6648072212195,2024-09-18
4555,South,Mouse,Sara,9,459,4131,5,405.1452526859386,2024-11-18
4556,North,Smartphone,David,3,1669,5007,10,1577.8468647502527,2021-08-01
4557,West,Mouse,Emma,33,1467,48411,0,17610.095306450716,2023-12-02
4558,East,Monitor,Sara,6,727,4362,10,1174.4848399115026,2020-06-22
4559,North,Smartphone,Sophia,13,526,6838,0,1129.1149019268837,2021-01-30
4560,East,Monitor,Sara,42,379,15918,10,1830.4794983283252,2024-07-21
4561,East,Monitor,Emma,25,255,6375,15,1822.1526813802989,2021-04-18
4562,East,Mouse,Sophia,34,635,21590,15,3560.777645103761,2022-11-04
4563,West,Keyboard,Sara,35,1510,52850,10,11471.209970862037,2020-09-12
4564,North,Laptop,Ali,50,1284,64200,5,13101.989869707568,2022-08-07
4565,West,Printer,Ali,32,695,22240,0,3642.148117384759,2021-10-30
4566,East,Smartphone,John,2,884,1768,5,578.1629672295287,2021-08-29
4567,South,Tablet,Sara,30,1058,31740,5,5214.371385514398,2024-09-28
4568,East,Mouse,David,10,165,1650,20,152.25039997910105,2020-12-14
4569,North,Keyboard,Emma,20,373,7460,5,2054.5533813463367,2023-07-23
4570,South,Keyboard,Sophia,35,1943,68005,15,20837.33990355808,2024-02-21
4571,East,Monitor,Emma,29,476,13804,20,3089.546382388394,2020-07-10
4572,South,Laptop,Ali,10,1711,17110,10,5433.8691258166255,2024-04-24
4573,North,Tablet,Emma,33,1447,47751,20,7865.371600305729,2021-04-11
4574,South,Smartphone,John,37,187,6919,0,978.9232752297675,2021-04-02
4575,East,Smartphone,John,31,234,7254,10,1092.440751086629,2022-05-05
4576,South,Smartphone,Hamza,18,1751,31518,0,10715.577813386622,2023-01-07
4577,South,Printer,Hamza,24,1070,25680,10,8872.961212543047,2022-12-12
4578,East,Laptop,John,1,382,382,15,65.44264666115751,2024-01-09
4579,North,Monitor,Emma,20,550,11000,20,1378.1844215885035,2024-05-24
4580,East,Laptop,John,31,2000,62000,0,8140.68041244638,2021-09-18
4581,West,Tablet,Hamza,40,163,6520,10,900.6453091024766,2022-01-05
4582,South,Tablet,Ali,7,962,6734,0,2267.6175964544823,2020-02-08
4583,East,Printer,Sophia,1,1442,1442,10,255.64473627338725,2022-06-02
4584,West,Tablet,Hamza,43,114,4902,5,1729.299015380095,2021-01-15
4585,East,Printer,Sophia,44,441,19404,0,4814.840937121668,2021-03-28
4586,South,Printer,David,32,1381,44192,15,14113.587683181115,2021-11-25
4587,West,Monitor,Emma,45,1710,76950,10,24207.556893850222,2024-12-06
4588,North,Printer,David,21,302,6342,5,1392.0912121808503,2020-08-03
4589,East,Monitor,Ali,41,876,35916,10,9607.434237353236,2020-12-31
4590,West,Printer,Sara,40,905,36200,5,10644.77421222723,2022-02-15
4591,West,Tablet,Sara,11,462,5082,0,1682.4291141408098,2023-03-13
4592,North,Laptop,Ali,49,1527,74823,10,16318.456265136301,2024-10-16
4593,West,Keyboard,David,14,390,5460,0,987.8613350931435,2023-12-08
4594,North,Mouse,John,39,586,22854,20,5467.490939544378,2020-05-23
4595,North,Laptop,Sara,12,927,11124,10,1066.2826788182358,2020-01-14
4596,West,Laptop,Emma,24,124,2976,15,766.3327933199398,2022-10-29
4597,South,Laptop,Hamza,46,568,26128,15,7793.914994294854,2023-02-08
4598,West,Mouse,Sara,15,521,7815,10,963.3774227796837,2022-10-18
4599,East,Monitor,John,40,935,37400,0,4943.550628776124,2021-03-22
4600,North,Printer,David,48,1696,81408,10,21824.77837090685,2022-11-08
4601,North,Printer,David,15,1253,18795,15,1656.824542947995,2022-08-15
4602,South,Monitor,David,8,323,2584,5,430.4418347653995,2021-03-17
4603,South,Smartphone,David,22,484,10648,15,2579.770458470061,2022-04-05
4604,East,Printer,Hamza,8,1937,15496,20,4183.547388161814,2023-02-03
4605,North,Tablet,Sophia,13,1095,14235,15,4572.489443709333,2022-11-17
4606,East,Keyboard,Ali,26,1133,29458,10,3442.1404293920054,2021-12-15
4607,West,Printer,Hamza,44,491,21604,5,5105.38121674463,2024-09-22
4608,West,Tablet,Sara,12,1456,17472,5,2004.0049491903123,2020-08-07
4609,West,Smartphone,David,5,1358,6790,20,1570.0139756143014,2022-03-01
4610,East,Mouse,David,2,1465,2930,15,319.6907942034447,2022-02-21
4611,West,Printer,John,16,1008,16128,15,5306.682270526059,2024-06-24
4612,West,Keyboard,David,28,795,22260,0,5987.094127335024,2022-08-19
4613,East,Tablet,Ali,50,1604,80200,20,17327.334965448037,2021-04-09
4614,East,Keyboard,Hamza,27,1966,53082,15,4541.029275042078,2024-01-08
4615,North,Laptop,Emma,11,1890,20790,0,2908.9951203452797,2023-04-14
4616,South,Laptop,Emma,12,661,7932,15,1623.432270660517,2022-02-26
4617,East,Tablet,Emma,16,1781,28496,15,4173.091047086608,2022-04-21
4618,North,Smartphone,Sara,3,1762,5286,5,1351.505255713014,2020-02-28
4619,East,Mouse,Emma,35,1591,55685,0,17323.101733106538,2021-01-09
4620,South,Monitor,Sara,35,1669,58415,15,19282.5639860821,2024-11-05
4621,West,Keyboard,Ali,50,1329,66450,10,16447.216849055334,2023-08-07
4622,West,Smartphone,David,23,1512,34776,0,4222.437283200014,2023-10-18
4623,East,Printer,Sophia,38,1273,48374,10,7017.282923682622,2024-11-17
4624,North,Laptop,Ali,35,1294,45290,5,8596.237891109933,2023-04-19
4625,West,Printer,Ali,48,576,27648,0,8562.475876096078,2023-03-16
4626,South,Smartphone,Emma,37,1455,53835,5,6924.018440067239,2021-07-14
4627,South,Monitor,Sara,36,1322,47592,0,18879.289648162096,2021-04-09
4628,South,Smartphone,Hamza,45,871,39195,15,10388.808568167646,2024-06-04
4629,South,Smartphone,Hamza,29,877,25433,10,8563.592097951732,2021-12-25
4630,North,Keyboard,Sara,29,273,7917,15,1477.080099439587,2022-11-30
4631,East,Keyboard,Sara,40,1132,45280,10,11570.10328631978,2020-11-20
4632,South,Keyboard,Ali,4,738,2952,5,421.31428694291935,2021-05-31
4633,North,Tablet,Sophia,15,1394,20910,10,5885.394667173534,2020-08-22
4634,West,Mouse,Sophia,15,114,1710,0,196.87260352352124,2020-09-11
4635,North,Tablet,Hamza,27,1272,34344,0,10702.573714622156,2022-12-06
4636,South,Tablet,Sara,21,1596,33516,0,12406.519753461524,2024-07-08
4637,South,Laptop,Sophia,19,951,18069,20,4354.649439411644,2024-01-26
4638,North,Tablet,Hamza,9,739,6651,5,914.2622843642076,2023-12-13
4639,East,Printer,Ali,20,1417,28340,10,6580.486543971977,2020-04-23
4640,North,Keyboard,Hamza,10,370,3700,0,1352.7359178140368,2024-06-19
4641,North,Keyboard,Sara,3,1189,3567,20,1100.9697421254616,2022-09-10
4642,West,Keyboard,Sara,15,1710,25650,20,3690.025560188314,2022-03-18
4643,North,Smartphone,David,20,1510,30200,20,6234.757560471867,2020-08-13
4644,South,Laptop,John,6,1034,6204,15,678.5004142319638,2024-12-25
4645,North,Mouse,David,5,1103,5515,15,1697.9783110753385,2021-04-24
4646,South,Laptop,John,49,323,15827,20,3003.732480456386,2021-01-06
4647,West,Keyboard,Sara,28,1472,41216,5,7963.037474896323,2024-01-25
4648,East,Monitor,Hamza,38,400,15200,10,4076.671881022129,2021-02-18
4649,East,Laptop,David,14,1498,20972,10,5489.492550331927,2022-09-05
4650,South,Mouse,John,22,1107,24354,15,7884.430484848761,2023-12-15
4651,East,Tablet,Sara,19,586,11134,10,3617.3441940329444,2020-02-13
4652,North,Monitor,John,1,1955,1955,15,509.78770281382276,2021-05-18
4653,South,Tablet,John,48,1421,68208,5,9453.75171927755,2024-08-21
4654,East,Printer,Sara,46,1674,77004,20,9580.11752371936,2020-07-30
4655,East,Printer,Emma,32,1551,49632,15,8425.24713264999,2024-02-24
4656,West,Keyboard,Emma,35,1014,35490,20,9494.909020735204,2023-01-29
4657,North,Laptop,John,23,1403,32269,20,9309.509790309217,2020-05-12
4658,North,Monitor,Sara,25,163,4075,10,556.1337677118865,2024-10-15
4659,South,Smartphone,Emma,28,1732,48496,20,14920.431521716437,2023-01-13
4660,East,Monitor,David,50,1691,84550,5,20646.01122928995,2024-03-28
4661,North,Tablet,Ali,24,619,14856,5,4358.784343714364,2024-06-12
4662,South,Smartphone,Ali,21,1291,27111,5,4479.803788522563,2021-08-18
4663,North,Smartphone,Sara,14,1776,24864,20,3152.724905808419,2021-11-14
4664,East,Smartphone,Sara,49,1682,82418,10,27176.701566786534,2023-09-16
4665,East,Monitor,Sophia,15,643,9645,0,3543.462590150593,2020-12-02
4666,West,Monitor,John,33,129,4257,10,1032.9410456422277,2024-10-30
4667,North,Keyboard,Ali,36,987,35532,15,7676.756283737541,2024-12-14
4668,West,Keyboard,Emma,45,499,22455,10,3567.2809164457967,2020-06-15
4669,North,Smartphone,Emma,11,1575,17325,15,2047.0458943401472,2023-05-02
4670,North,Mouse,John,10,1800,18000,10,5908.763721188751,2020-11-18
4671,North,Printer,Hamza,19,275,5225,0,1098.7102733168508,2023-04-21
4672,West,Keyboard,Hamza,9,1994,17946,20,5286.101475850632,2023-06-17
4673,South,Tablet,John,35,1485,51975,10,7119.444447856845,2023-02-25
4674,South,Smartphone,Emma,32,1207,38624,15,4003.6191314616585,2023-02-05
4675,North,Tablet,Hamza,4,947,3788,10,1360.9577883783502,2021-03-25
4676,East,Monitor,Sophia,48,1450,69600,10,23622.076913794685,2020-05-11
4677,South,Printer,Hamza,13,1837,23881,5,6267.874492790742,2023-05-26
4678,South,Printer,Ali,43,1518,65274,5,8262.022817503677,2024-03-08
4679,South,Smartphone,Hamza,15,1728,25920,15,3610.1480383870735,2021-06-15
4680,South,Printer,Sophia,35,1850,64750,5,16143.224615842915,2024-05-08
4681,North,Smartphone,John,16,429,6864,10,2095.9498964173076,2020-07-19
4682,West,Mouse,David,16,1454,23264,20,2150.422955107328,2021-03-18
4683,East,Printer,Hamza,29,1592,46168,10,8734.228786890728,2024-12-18
